Aggregate rating,Restaurant ID,Country Code,City,Locality,Locality Verbose,Longitude,Latitude,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes,Restaurant_Name_Length,Name_Word_Count,Name_Has_Number,Name_Uppercase_Ratio,Address_Length,Address_Word_Count,Has_Any_Service,Service_Count,City_Freq_Encoded,Country Code_Freq_Encoded,Cuisines_Freq_Encoded,Rating_Category,High_Rating,Location_Density,Distance_From_Center,Price_Rating_Interaction,Cuisine_Count,Has_North_Indian,Has_Chinese,Has_Fast_Food,Has_Mughlai,Has_Italian
4.4,6709580,30,S��o Paulo,Vila Maria,"Vila Maria, S��o Paulo",-46.581672,-23.486535,100,Brazilian Real(R$),0,0,No,No,4,4.4,Green,Very Good,22,15,2,0,1.0,76,12,0,0,20,60,1.0,Excellent,1,1,133.05828300529964,17.6,2.0,0,0,0,0,0
4.6,6703176,30,S��o Paulo,Vila Mariana,"Vila Mariana, S��o Paulo",-46.63566667,-23.58516667,70,Brazilian Real(R$),0,0,No,No,3,4.6,Dark Green,Excellent,58,6,1,0,1.0,52,8,0,0,20,60,1.0,Excellent,1,1,133.14192506421136,13.799999999999999,3.0,0,0,0,0,0
4.1,6713772,30,S��o Paulo,Vila S��nia,"Vila S��nia, S��o Paulo",-46.746958,-23.609207,120,Brazilian Real(R$),0,0,No,No,4,4.1,Green,Very Good,11,24,3,0,1.0,59,11,0,0,20,60,3.0,Excellent,1,1,133.25488878698152,16.4,2.0,0,0,0,0,0
3.3,17284404,216,Albany,Albany,"Albany, Albany",-84.221535,31.610387,25,Dollar($),0,0,No,No,2,3.3,Orange,Average,35,27,5,0,1.0,34,6,0,0,20,434,2.0,Average,0,1,163.55588408469197,6.6,3.0,0,0,0,0,0
3.3,17284203,216,Albany,Albany,"Albany, Albany",-84.207095,31.608743,10,Dollar($),0,0,No,No,1,3.3,Orange,Average,25,19,3,0,1.0,32,6,0,0,20,434,2.0,Average,0,1,163.54136614505785,3.3,2.0,0,0,0,0,0
3.4,17284105,216,Albany,Albany,"Albany, Albany",-84.154,31.5772,0,Dollar($),0,0,No,No,1,3.4,Orange,Average,34,13,2,0,1.0,34,7,0,0,20,434,,Average,0,1,163.48626956983267,3.4,,0,0,0,0,0
3.4,17284302,216,Albany,Albany,"Albany, Albany",-84.2194,31.6158,0,Dollar($),0,0,No,No,1,3.4,Orange,Average,45,29,4,0,1.0,32,6,0,0,20,434,36.0,Average,0,1,163.55411863264098,3.4,1.0,0,0,0,0,0
3.4,17284397,216,Albany,Albany,"Albany, Albany",-84.206944,31.622412,10,Dollar($),0,0,No,No,1,3.4,Orange,Average,26,30,5,0,1.0,37,8,0,0,20,434,2.0,Average,0,1,163.54213670905514,3.4,2.0,0,0,0,0,0
3.4,17284211,216,Albany,Albany,"Albany, Albany",-84.1759,31.5882,0,Dollar($),0,0,No,No,1,3.4,Orange,Average,36,30,4,0,1.0,36,7,0,0,20,434,,Average,0,1,163.50885937982076,3.4,,0,0,0,0,0
3.5,17284094,216,Albany,Albany,"Albany, Albany",-84.2193,31.616,10,Dollar($),0,0,No,No,1,3.5,Yellow,Good,67,11,1,0,1.0,32,6,0,0,20,434,354.0,Average,0,1,163.5540323383377,3.5,1.0,0,0,1,0,0
3.9,17284409,216,Albany,Albany,"Albany, Albany",-84.2091458,31.6155186,10,Dollar($),0,0,No,No,1,3.9,Yellow,Good,141,29,4,0,1.0,38,7,0,0,20,434,1.0,Good,0,1,163.54386878085222,3.9,3.0,0,1,0,0,0
3.7,17284139,216,Albany,Albany,"Albany, Albany",-84.205718,31.604905,25,Dollar($),0,0,No,No,2,3.7,Yellow,Good,147,12,2,0,1.0,34,6,0,0,20,434,1.0,Good,0,1,163.5397338128626,7.4,3.0,0,0,0,0,0
3.5,17284403,216,Albany,Albany,"Albany, Albany",-84.223278,31.612121,70,Dollar($),0,0,No,No,4,3.5,Yellow,Good,51,27,3,0,1.0,38,7,0,0,20,434,1.0,Average,0,1,163.5577399317468,14.0,3.0,0,0,0,0,0
3.6,17284145,216,Albany,Albany,"Albany, Albany",-84.2191,31.6156,25,Dollar($),0,0,No,No,2,3.6,Yellow,Good,88,14,3,0,1.0,32,6,0,0,20,434,1.0,Good,0,1,163.55380583651976,7.2,3.0,0,1,0,0,0
3.8,17284150,216,Albany,Albany,"Albany, Albany",-84.212,31.6104,10,Dollar($),0,0,No,No,1,3.8,Yellow,Good,153,28,5,0,1.0,38,8,0,0,20,434,354.0,Good,0,1,163.5463716164318,3.8,1.0,0,1,0,0,0
3.9,17284158,216,Albany,Albany,"Albany, Albany",-84.1534,31.5751,10,Dollar($),0,0,No,No,1,3.9,Yellow,Good,160,17,3,0,1.0,34,7,0,0,20,434,,Good,0,1,163.48552985402105,3.9,,0,0,0,0,0
3.5,17284175,216,Albany,Albany,"Albany, Albany",-84.2228,31.6077,25,Dollar($),0,0,No,No,2,3.5,Yellow,Good,57,17,4,0,1.0,37,7,0,0,20,434,4.0,Average,0,1,163.55696524602675,7.0,3.0,0,0,0,0,0
3.5,17284179,216,Albany,Albany,"Albany, Albany",-84.2229,31.6185,25,Dollar($),0,0,No,No,2,3.5,Yellow,Good,58,19,2,0,1.0,32,6,0,0,20,434,3.0,Average,0,1,163.5577926504268,7.0,2.0,0,0,0,0,0
3.6,17284197,216,Albany,Albany,"Albany, Albany",-84.2164,31.6137,40,Dollar($),0,0,No,No,3,3.6,Yellow,Good,115,26,3,0,1.0,32,6,0,0,20,434,8.0,Good,0,1,163.55098394228634,10.8,3.0,0,0,0,0,0
3.5,17284241,216,Albany,Albany,"Albany, Albany",-84.2233,31.6118,40,Dollar($),0,0,No,No,3,3.5,Yellow,Good,51,27,4,0,1.0,37,7,0,0,20,434,8.0,Average,0,1,163.55774025722536,10.5,3.0,0,0,0,0,0
3.8,17284390,216,Albany,Albany,"Albany, Albany",-84.205025,31.605882,40,Dollar($),0,0,No,No,3,3.8,Yellow,Good,250,35,7,0,1.0,44,7,0,0,20,434,1.0,Good,0,1,163.539108170513,11.399999999999999,3.0,0,0,0,0,0
3.7,17284279,216,Albany,Albany,"Albany, Albany",-84.1757,31.5985,10,Dollar($),0,0,No,No,1,3.7,Yellow,Good,117,13,2,0,1.0,37,7,0,0,20,434,24.0,Good,0,1,163.50935273861248,3.7,2.0,0,0,0,0,1
3.4,17284364,216,Albany,Sylvester,"Sylvester, Albany",-83.8389,31.5308,10,Dollar($),0,0,No,No,1,3.4,Orange,Average,20,15,3,1,1.0,38,7,0,0,20,434,1.0,Average,0,1,163.16876612774274,3.4,3.0,0,0,0,0,0
3.5,16611114,14,Armidale,Armidale,"Armidale, Armidale",151.6688792,-30.5147169,20,Dollar($),0,0,No,No,2,3.5,Yellow,Good,25,15,2,0,1.0,27,5,0,0,1,24,1.0,Average,0,1,88.87198484030294,7.0,2.0,0,0,0,0,0
4.5,17293281,216,Athens,Athens,"Athens, Athens",-83.378273,33.957999,40,Dollar($),0,0,No,No,3,4.5,Dark Green,Excellent,1821,17,3,0,1.0,34,7,0,0,20,434,1.0,Excellent,1,1,162.89033408639486,13.5,3.0,0,0,0,0,0
4.5,17293301,216,Athens,Athens,"Athens, Athens",-83.3654,33.9535,10,Dollar($),0,0,No,No,1,4.5,Dark Green,Excellent,849,21,3,0,1.0,20,5,0,0,20,434,4.0,Excellent,1,1,162.87713540251747,4.5,1.0,0,0,0,0,0
4.6,17293409,216,Athens,Athens,"Athens, Athens",-83.4293,33.9652,10,Dollar($),0,0,No,No,1,4.6,Dark Green,Excellent,917,9,3,1,1.0,34,6,0,0,20,434,36.0,Excellent,1,1,162.94177988806308,4.6,1.0,0,0,0,0,0
3.9,17293163,216,Athens,Athens,"Athens, Athens",-83.3389,33.9259,10,Dollar($),0,0,No,No,1,3.9,Yellow,Good,439,18,3,0,1.0,47,9,0,0,20,434,3.0,Good,0,1,162.84846281153534,3.9,2.0,0,0,0,0,0
3.7,17293228,216,Athens,Athens,"Athens, Athens",-83.375523,33.958198,10,Dollar($),0,0,No,No,1,3.7,Yellow,Good,289,9,2,0,1.0,33,6,0,0,20,434,1.0,Good,0,1,162.8876096850799,3.7,3.0,0,0,0,0,0
4.3,17293880,216,Athens,Athens,"Athens, Athens",-83.384004,33.959392,10,Dollar($),0,0,No,No,1,4.3,Green,Very Good,558,19,4,0,1.0,33,7,0,0,20,434,2.0,Excellent,1,1,162.8961600561047,4.3,2.0,0,0,0,0,0
4.2,17293169,216,Athens,Athens,"Athens, Athens",-83.3797,33.9584,10,Dollar($),0,0,No,No,1,4.2,Green,Very Good,613,7,1,0,1.0,37,7,0,0,20,434,4.0,Excellent,1,1,162.89178917566716,4.2,3.0,0,0,0,0,0
4.0,17293186,216,Athens,Athens,"Athens, Athens",-83.373596,33.958112,25,Dollar($),0,0,No,No,2,4.0,Green,Very Good,353,33,5,0,1.0,32,7,0,0,20,434,3.0,Good,1,1,162.88568212603514,8.0,3.0,0,0,0,0,1
4.1,17293180,216,Athens,Athens,"Athens, Athens",-83.33995,33.924275,25,Dollar($),0,0,No,No,2,4.1,Green,Very Good,387,34,6,0,1.0,40,7,0,0,20,434,3.0,Excellent,1,1,162.84937625902387,8.2,3.0,0,0,0,0,1
4.3,17293205,216,Athens,Athens,"Athens, Athens",-83.3872482,33.9415545,40,Dollar($),0,0,No,No,3,4.3,Green,Very Good,755,10,3,0,1.0,41,7,0,0,20,434,31.0,Excellent,1,1,162.89793074288923,12.899999999999999,1.0,0,0,0,0,0
4.2,17293229,216,Athens,Athens,"Athens, Athens",-83.381625,33.960112,10,Dollar($),0,0,No,No,1,4.2,Green,Very Good,800,4,1,0,1.0,32,6,0,0,20,434,1.0,Excellent,1,1,162.8938481564892,4.2,3.0,0,0,0,0,0
4.1,17293897,216,Athens,Athens,"Athens, Athens",-83.400887,33.963296,10,Dollar($),0,0,No,No,1,4.1,Green,Very Good,350,10,3,0,1.0,33,6,0,0,20,434,1.0,Excellent,1,1,162.913306473672,4.1,1.0,0,0,0,0,0
4.1,17293273,216,Athens,Athens,"Athens, Athens",-83.4075,33.9584,40,Dollar($),0,0,No,No,3,4.1,Green,Very Good,464,24,4,0,1.0,32,7,0,0,20,434,54.0,Excellent,1,1,162.91949546401744,12.299999999999999,1.0,0,0,0,0,1
4.2,17293870,216,Athens,Athens,"Athens, Athens",-83.379251,33.957503,25,Dollar($),0,0,No,No,2,4.2,Green,Very Good,550,9,1,0,1.0,34,7,0,0,20,434,1.0,Excellent,1,1,162.89126809602044,8.4,3.0,0,0,0,0,0
4.1,17293877,216,Athens,Athens,"Athens, Athens",-83.383605,33.960571,10,Dollar($),0,0,No,No,1,4.1,Green,Very Good,543,16,3,0,1.0,32,6,0,0,20,434,1.0,Excellent,1,1,162.89585914333634,4.1,2.0,0,0,0,0,0
4.1,17293890,216,Athens,Athens,"Athens, Athens",-83.37967,33.959468,40,Dollar($),0,0,No,No,3,4.1,Green,Very Good,465,12,2,0,1.0,37,7,0,0,20,434,1.0,Excellent,1,1,162.89184690596005,12.299999999999999,2.0,0,0,0,0,0
4.4,17293915,216,Athens,Athens,"Athens, Athens",-83.38728,33.937502,10,Dollar($),0,0,No,No,1,4.4,Green,Very Good,546,17,3,0,1.0,37,7,0,0,20,434,3.0,Excellent,1,1,162.89763042428706,4.4,1.0,0,0,0,0,0
4.4,17293422,216,Athens,Athens,"Athens, Athens",-83.3764,33.9584,10,Dollar($),0,0,No,No,1,4.4,Green,Very Good,1098,17,1,0,1.0,34,7,0,0,20,434,5.0,Excellent,1,1,162.88850030183224,4.4,3.0,0,0,0,0,1
4.2,17293873,216,Athens,Athens,"Athens, Athens",-83.378881,33.958363,25,Dollar($),0,0,No,No,2,4.2,Green,Very Good,579,12,2,0,1.0,31,7,0,0,20,434,2.0,Excellent,1,1,162.8909699012058,8.4,2.0,0,0,0,0,0
4.1,17294014,216,Athens,Athens,"Athens, Athens",-83.3828224,33.9600227,10,Dollar($),0,0,No,No,1,4.1,Green,Very Good,374,23,3,0,1.0,32,6,0,0,20,434,1.0,Excellent,1,1,162.8950341910348,4.1,3.0,0,0,0,0,0
4.6,17294556,216,Augusta,Augusta,"Augusta, Augusta",-82.0865,33.4721,40,Dollar($),0,0,No,No,3,4.6,Dark Green,Excellent,717,33,5,0,1.0,41,7,0,0,20,434,1.0,Excellent,1,1,161.56349348451215,13.799999999999999,2.0,0,1,0,0,0
4.9,17294607,216,Augusta,Augusta,"Augusta, Augusta",-82.0698,33.4791,40,Dollar($),0,0,No,No,3,4.9,Dark Green,Excellent,548,18,3,0,1.0,38,7,0,0,20,434,1.0,Excellent,1,1,161.54740481496447,14.700000000000001,3.0,0,0,0,0,0
4.5,17294279,216,Augusta,Augusta,"Augusta, Augusta",-81.97,33.4765,25,Dollar($),0,0,No,No,2,4.5,Dark Green,Excellent,631,15,3,0,1.0,34,6,0,0,20,434,1.0,Excellent,1,1,161.4477154940571,9.0,3.0,0,0,0,0,0
3.9,17294300,216,Augusta,Augusta,"Augusta, Augusta",-81.9684,33.474,10,Dollar($),0,0,No,No,1,3.9,Yellow,Good,372,16,3,0,1.0,28,6,0,0,20,434,1.0,Good,0,1,161.44592112462925,3.9,3.0,0,0,0,0,0
3.9,17295215,216,Augusta,Augusta,"Augusta, Augusta",-81.973006,33.477444,25,Dollar($),0,0,No,No,2,3.9,Yellow,Good,201,15,2,0,1.0,32,6,0,0,20,434,13.0,Good,0,1,161.45078723715895,7.8,2.0,0,0,0,0,0
3.8,17295028,216,Augusta,Augusta,"Augusta, Augusta",-81.965571,33.481779,40,Dollar($),0,0,No,No,3,3.8,Yellow,Good,332,19,3,0,1.0,41,7,0,0,20,434,1.0,Good,0,1,161.4437219550766,11.399999999999999,2.0,0,0,0,0,0
3.5,17294642,216,Augusta,Augusta,"Augusta, Augusta",-82.0327,33.4086,25,Dollar($),0,0,No,No,2,3.5,Yellow,Good,304,18,4,0,1.0,36,6,0,0,20,434,9.0,Average,0,1,161.50481380246848,7.0,1.0,0,0,0,0,0
4.3,17295109,216,Augusta,Augusta,"Augusta, Augusta",-81.974944,33.478231,40,Dollar($),0,0,No,No,3,4.3,Green,Very Good,368,18,3,0,1.0,36,6,0,0,20,434,31.0,Excellent,1,1,161.4527818603888,12.899999999999999,1.0,0,0,0,0,0
4.1,17294441,216,Augusta,Augusta,"Augusta, Augusta",-82.096,33.4827,25,Dollar($),0,0,No,No,2,4.1,Green,Very Good,430,39,5,0,1.0,34,6,0,0,20,434,1.0,Excellent,1,1,161.57380849076375,8.2,3.0,0,0,0,0,1
4.4,17294552,216,Augusta,Augusta,"Augusta, Augusta",-81.9721,33.4778,25,Dollar($),0,0,No,No,2,4.4,Green,Very Good,433,15,2,0,1.0,32,6,0,0,20,434,5.0,Excellent,1,1,161.44991253577686,8.8,3.0,0,0,0,0,1
4.0,17294565,216,Augusta,Augusta,"Augusta, Augusta",-81.9694,33.4764,10,Dollar($),0,0,No,No,1,4.0,Green,Very Good,380,20,3,0,1.0,31,6,0,0,20,434,36.0,Good,1,1,161.44710942776274,4.0,1.0,0,0,0,0,0
4.0,17294623,216,Augusta,Augusta,"Augusta, Augusta",-82.0505,33.5133,25,Dollar($),0,0,No,No,2,4.0,Green,Very Good,456,22,3,0,1.0,37,6,0,0,20,434,1.0,Good,1,1,161.5308981084424,8.0,3.0,0,0,0,0,0
4.2,17294712,216,Augusta,Augusta,"Augusta, Augusta",-82.0301,33.4848,40,Dollar($),0,0,No,No,3,4.2,Green,Very Good,647,9,1,0,1.0,35,6,0,0,20,434,1.0,Excellent,1,1,161.50828619055432,12.600000000000001,3.0,0,0,0,0,0
4.0,17295033,216,Augusta,Augusta,"Augusta, Augusta",-82.080788,33.467201,40,Dollar($),0,0,No,No,3,4.0,Green,Very Good,360,14,3,0,1.0,31,5,0,0,20,434,7.0,Good,1,1,161.55740921616174,12.0,1.0,0,0,0,0,0
4.0,17295069,216,Augusta,Augusta,"Augusta, Augusta",-82.0805493,33.5375868,25,Dollar($),0,0,No,No,2,4.0,Green,Very Good,227,16,4,0,1.0,37,7,0,0,20,434,18.0,Good,1,1,161.562795122927,8.0,1.0,0,0,0,0,0
3.9,17294261,216,Augusta,Evans,"Evans, Augusta",-82.143793,33.544342,25,Dollar($),0,0,No,No,2,3.9,Yellow,Good,290,13,2,0,1.0,37,6,0,0,20,434,3.0,Good,0,1,161.62637673847797,7.8,1.0,0,0,0,0,0
4.1,17295115,216,Augusta,Evans,"Evans, Augusta",-82.126161,33.532249,10,Dollar($),0,0,No,No,1,4.1,Green,Very Good,270,7,2,0,1.0,34,6,0,0,20,434,2.0,Excellent,1,1,161.60783280548975,4.1,1.0,0,0,0,0,0
4.0,17294836,216,Augusta,Evans,"Evans, Augusta",-82.141284,33.521291,25,Dollar($),0,0,No,No,2,4.0,Green,Very Good,326,22,3,0,1.0,37,8,0,0,20,434,1.0,Good,1,1,161.62203040232214,8.0,2.0,0,0,0,0,0
4.3,17294850,216,Augusta,Evans,"Evans, Augusta",-82.1328,33.5406,35,Dollar($),0,0,No,No,3,4.3,Green,Very Good,317,12,2,0,1.0,37,6,0,0,20,434,16.0,Excellent,1,1,161.61511927446642,12.899999999999999,1.0,0,0,0,0,0
4.2,17294883,216,Augusta,Grovetown,"Grovetown, Augusta",-82.1997,33.4574,10,Dollar($),0,0,No,No,1,4.2,Green,Very Good,300,28,4,0,1.0,40,6,0,0,20,434,36.0,Excellent,1,1,161.67516326402767,4.2,1.0,0,0,0,0,0
3.2,16608864,14,Balingup,Balingup,"Balingup, Balingup",115.9844924,-33.7845269,20,Dollar($),0,0,No,No,2,3.2,Orange,Average,21,17,3,0,1.0,34,6,0,0,1,24,2.0,Average,0,1,65.78441961908322,6.4,1.0,0,0,0,0,0
4.6,16604911,14,Beechworth,Beechworth,"Beechworth, Beechworth",146.685852,-36.360439,20,Dollar($),0,0,No,No,2,4.6,Dark Green,Excellent,237,19,3,0,1.0,55,9,0,0,1,24,3.0,Excellent,1,1,88.48826010734771,9.2,2.0,0,0,0,0,0
4.5,17303465,216,Boise,Boise,"Boise, Boise",-116.2019,43.6138,25,Dollar($),0,0,No,No,2,4.5,Dark Green,Excellent,879,8,1,0,1.0,31,7,0,0,20,434,4.0,Excellent,1,1,196.51774516071063,9.0,2.0,0,0,0,0,0
4.6,17303642,216,Boise,Boise,"Boise, Boise",-116.203466,43.616068,25,Dollar($),0,0,No,No,2,4.6,Dark Green,Excellent,615,29,3,0,1.0,37,8,0,0,20,434,24.0,Excellent,1,1,196.5195660639759,9.2,2.0,0,0,0,0,1
4.5,17303670,216,Boise,Boise,"Boise, Boise",-116.2023,43.6149,25,Dollar($),0,0,No,No,2,4.5,Dark Green,Excellent,879,24,3,0,1.0,35,7,0,0,20,434,2.0,Excellent,1,1,196.51827126371737,9.0,2.0,0,0,0,0,0
3.9,17303545,216,Boise,Boise,"Boise, Boise",-116.2064,43.6157,70,Dollar($),0,0,No,No,4,3.9,Yellow,Good,379,20,2,0,1.0,31,7,0,0,20,434,8.0,Good,0,1,196.52243675084534,15.6,3.0,0,0,0,0,0
4.3,17303655,216,Boise,Boise,"Boise, Boise",-116.2031,43.614,10,Dollar($),0,0,No,No,1,4.3,Green,Very Good,303,31,6,0,1.0,35,7,0,0,20,434,1.0,Excellent,1,1,196.51896032721626,4.3,2.0,0,0,0,0,0
4.1,17304691,216,Boise,Boise,"Boise, Boise",-116.185034,43.597235,70,Dollar($),0,0,No,No,4,4.1,Green,Very Good,538,19,2,0,1.0,32,6,0,0,20,434,1.0,Excellent,1,1,196.49905538440785,16.4,2.0,0,0,0,0,0
4.2,17303478,216,Boise,Boise,"Boise, Boise",-116.2062,43.5945,10,Dollar($),0,0,No,No,1,4.2,Green,Very Good,334,9,2,0,1.0,32,6,0,0,20,434,4.0,Excellent,1,1,196.5197557383227,4.2,3.0,0,0,0,0,0
4.3,17303480,216,Boise,Boise,"Boise, Boise",-116.2022,43.6167,25,Dollar($),0,0,No,No,2,4.3,Green,Very Good,555,21,3,0,1.0,29,7,0,0,20,434,4.0,Excellent,1,1,196.5183828220912,8.6,2.0,0,0,0,0,0
4.4,17304733,216,Boise,Boise,"Boise, Boise",-116.193409,43.610279,10,Dollar($),0,0,No,No,1,4.4,Green,Very Good,823,17,3,0,1.0,35,7,0,0,20,434,13.0,Excellent,1,1,196.5089001835966,4.4,2.0,0,0,0,0,0
4.1,17303646,216,Boise,Boise,"Boise, Boise",-116.2625,43.6192,25,Dollar($),0,0,No,No,2,4.1,Green,Very Good,550,19,3,0,1.0,36,7,0,0,20,434,53.0,Excellent,1,1,196.57856051820605,8.2,1.0,0,0,0,0,0
4.4,17304929,216,Boise,Boise,"Boise, Boise",-116.202845,43.616295,25,Dollar($),0,0,No,No,2,4.4,Green,Very Good,650,4,1,0,1.0,29,7,0,0,20,434,13.0,Excellent,1,1,196.5189759334682,8.8,2.0,0,0,0,0,0
4.3,17303684,216,Boise,Boise,"Boise, Boise",-116.199,43.615,10,Dollar($),0,0,No,No,1,4.3,Green,Very Good,410,37,6,0,1.0,29,7,0,0,20,434,53.0,Excellent,1,1,196.51500570007371,4.3,1.0,0,0,0,0,0
4.4,17303772,216,Boise,Boise,"Boise, Boise",-116.2463,43.6191,10,Dollar($),0,0,No,No,1,4.4,Green,Very Good,660,10,2,0,1.0,36,7,0,0,20,434,36.0,Excellent,1,1,196.56246032699124,4.4,1.0,0,0,0,0,0
4.4,17305123,216,Boise,Boise,"Boise, Boise",-116.245165,43.6051379,25,Dollar($),0,0,No,No,2,4.4,Green,Very Good,360,27,3,0,1.0,32,7,0,0,20,434,1.0,Excellent,1,1,196.55969809518376,8.8,3.0,0,0,0,0,1
4.0,17303787,216,Boise,Boise,"Boise, Boise",-116.2021,43.6162,40,Dollar($),0,0,No,No,3,4.0,Green,Very Good,340,19,3,0,1.0,31,7,0,0,20,434,1.0,Good,1,1,196.51822493410126,12.0,2.0,0,0,0,0,0
4.1,17303990,216,Boise,Boise,"Boise, Boise",-116.2031,43.6156,25,Dollar($),0,0,No,No,2,4.1,Green,Very Good,393,22,3,0,1.0,29,7,0,0,20,434,1.0,Excellent,1,1,196.5191477582019,8.2,3.0,0,0,0,0,0
4.3,17304741,216,Boise,Boise,"Boise, Boise",-116.281809,43.619274,10,Dollar($),0,0,No,No,1,4.3,Green,Very Good,422,15,3,0,1.0,36,7,0,0,20,434,4.0,Excellent,1,1,196.59774528341916,4.3,1.0,0,0,0,0,0
4.0,17304726,216,Boise,Boise,"Boise, Boise",-116.280614,43.591706,40,Dollar($),0,0,No,No,3,4.0,Green,Very Good,435,7,1,0,1.0,41,7,0,0,20,434,9.0,Good,1,1,196.59333162405136,12.0,1.0,0,0,0,0,0
4.0,17304486,216,Boise,Meridian,"Meridian, Boise",-116.347304,43.619108,25,Dollar($),0,0,No,No,2,4.0,Green,Very Good,369,15,2,0,1.0,49,8,0,0,20,434,4.0,Good,1,1,196.66277024411121,8.0,3.0,0,0,0,0,0
4.4,17304533,216,Boise,Nampa,"Nampa, Boise",-116.5629,43.5777,40,Dollar($),0,0,No,No,3,4.4,Green,Very Good,487,8,2,1,1.0,34,7,0,0,20,434,31.0,Excellent,1,1,196.8720465724883,13.200000000000001,1.0,0,0,0,0,0
3.7,17316233,216,Cedar Rapids/Iowa City,Cedar Rapids,"Cedar Rapids, Cedar Rapids/Iowa City",-91.6336,42.0179,40,Dollar($),0,0,No,No,3,3.7,Yellow,Good,98,9,1,0,1.0,39,8,0,0,20,434,1.0,Good,0,1,171.93650618146805,11.100000000000001,3.0,0,0,0,0,0
4.1,17315883,216,Cedar Rapids/Iowa City,Cedar Rapids,"Cedar Rapids, Cedar Rapids/Iowa City",-91.6327,42.0281,40,Dollar($),0,0,No,No,3,4.1,Green,Very Good,365,28,3,0,1.0,41,8,0,0,20,434,24.0,Excellent,1,1,171.93688447427445,12.299999999999999,2.0,0,0,0,0,1
4.1,17315995,216,Cedar Rapids/Iowa City,Cedar Rapids,"Cedar Rapids, Cedar Rapids/Iowa City",-91.7148,41.9748,10,Dollar($),0,0,No,No,1,4.1,Green,Very Good,190,16,3,0,1.0,43,8,0,0,20,434,36.0,Excellent,1,1,172.01171098067715,4.1,1.0,0,0,0,0,0
4.1,17316018,216,Cedar Rapids/Iowa City,Cedar Rapids,"Cedar Rapids, Cedar Rapids/Iowa City",-91.6224,42.0249,40,Dollar($),0,0,No,No,3,4.1,Green,Very Good,429,27,5,0,1.0,39,8,0,0,20,434,3.0,Excellent,1,1,171.92626590934267,12.299999999999999,3.0,0,0,0,0,0
4.4,17316038,216,Cedar Rapids/Iowa City,Cedar Rapids,"Cedar Rapids, Cedar Rapids/Iowa City",-91.6347,42.01,25,Dollar($),0,0,No,No,2,4.4,Green,Very Good,430,14,2,0,1.0,39,8,0,0,20,434,2.0,Excellent,1,1,171.93661341160004,8.8,3.0,0,0,0,0,0
4.2,17316771,216,Cedar Rapids/Iowa City,Cedar Rapids,"Cedar Rapids, Cedar Rapids/Iowa City",-91.6499622,42.0215347,25,Dollar($),0,0,No,No,2,4.2,Green,Very Good,186,14,3,0,1.0,45,9,0,0,20,434,18.0,Excellent,1,1,171.95319377088265,8.4,1.0,0,0,0,0,0
4.2,17316201,216,Cedar Rapids/Iowa City,Cedar Rapids,"Cedar Rapids, Cedar Rapids/Iowa City",-91.7266,41.9639,10,Dollar($),0,0,No,No,1,4.2,Green,Very Good,220,20,3,0,1.0,40,8,0,0,20,434,1.0,Excellent,1,1,172.02206503321023,4.2,3.0,0,1,0,0,0
4.2,17316208,216,Cedar Rapids/Iowa City,Cedar Rapids,"Cedar Rapids, Cedar Rapids/Iowa City",-91.6394,42.0468,10,Dollar($),0,0,No,No,1,4.2,Green,Very Good,347,18,3,0,1.0,40,8,0,0,20,434,354.0,Excellent,1,1,171.94586434369396,4.2,1.0,0,1,0,0,0
3.8,17316389,216,Cedar Rapids/Iowa City,Coralville,"Coralville, Cedar Rapids/Iowa City",-91.569767,41.670466,25,Dollar($),0,0,No,No,2,3.8,Yellow,Good,161,8,1,0,1.0,36,6,0,0,20,434,3.0,Good,0,1,171.83020857565077,7.6,3.0,0,0,0,0,1
4.1,17316278,216,Cedar Rapids/Iowa City,Coralville,"Coralville, Cedar Rapids/Iowa City",-91.5687,41.6685,25,Dollar($),0,0,No,No,2,4.1,Green,Very Good,160,12,2,0,1.0,33,6,0,0,20,434,18.0,Excellent,1,1,171.8289084921394,8.2,1.0,0,0,0,0,0
4.9,17316744,216,Cedar Rapids/Iowa City,Iowa City,"Iowa City, Cedar Rapids/Iowa City",-91.534424,41.660982,10,Dollar($),0,0,No,No,1,4.9,Dark Green,Excellent,820,23,4,0,1.0,36,8,0,0,20,434,6.0,Excellent,1,1,171.79396922484938,4.9,1.0,0,0,0,0,0
4.5,17316751,216,Cedar Rapids/Iowa City,Iowa City,"Iowa City, Cedar Rapids/Iowa City",-91.531414,41.663849,10,Dollar($),0,0,No,No,1,4.5,Dark Green,Excellent,488,26,6,1,1.0,34,8,0,0,20,434,3.0,Excellent,1,1,171.79133355676822,4.5,3.0,0,0,0,0,0
3.6,17316766,216,Cedar Rapids/Iowa City,Iowa City,"Iowa City, Cedar Rapids/Iowa City",-91.531093,41.663751,25,Dollar($),0,0,No,No,2,3.6,Yellow,Good,253,14,2,0,1.0,36,8,0,0,20,434,1.0,Good,0,1,171.79100296065172,7.2,2.0,0,0,0,0,0
3.8,17316743,216,Cedar Rapids/Iowa City,Iowa City,"Iowa City, Cedar Rapids/Iowa City",-91.534302,41.658691,40,Dollar($),0,0,No,No,3,3.8,Yellow,Good,220,5,1,0,1.0,40,8,0,0,20,434,1.0,Good,0,1,171.79356721268374,11.399999999999999,3.0,0,0,0,0,0
